Model,TBS1102C
Firmware Version,v1.29.30

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0004,
Sample Interval,3.2e-07,
Filter Frequency,2e+08,
Record Length,20000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,,
TIME,CH1,CH2
-1.5178e-03,0.125156,-2.82172
-1.5174e-03,0.118594,-2.82828
-1.5171e-03,0.116719,-2.81688
-1.5168e-03,0.107188,-2.83703
-1.5165e-03,0.106563,-2.84016
-1.5162e-03,0.100937,-2.84844
-1.5158e-03,0.107813,-2.84563
-1.5155e-03,0.0928125,-2.86781
-1.5152e-03,0.0829688,-2.85656
-1.5149e-03,0.0845313,-2.86891
-1.5146e-03,0.091875,-2.88344
-1.5142e-03,0.100469,-2.86953
-1.5139e-03,0.0907813,-2.89453
-1.5136e-03,0.0884375,-2.91172
-1.5133e-03,0.0825,-2.89172
-1.5130e-03,0.0823438,-2.91859
-1.5126e-03,0.0659375,-2.91672
-1.5123e-03,0.0798438,-2.90859
-1.5120e-03,0.0667188,-2.93781
-1.5117e-03,0.0701563,-2.93594
-1.5114e-03,0.0609375,-2.925
-1.5110e-03,0.0695313,-2.95719
-1.5107e-03,0.0607813,-2.95422
-1.5104e-03,0.0409375,-2.95
-1.5101e-03,0.0523438,-2.97172
-1.5098e-03,0.0435938,-2.97156
-1.5094e-03,0.0353125,-2.95984
-1.5091e-03,0.0396875,-2.99359
-1.5088e-03,0.0453125,-2.98438
-1.5085e-03,0.0273438,-2.99
-1.5082e-03,0.0467188,-3.00094
-1.5078e-03,0.0260937,-2.99969
-1.5075e-03,0.0359375,-3.01859
-1.5072e-03,0.01625,-3.01875
-1.5069e-03,0.0203125,-3.01797
-1.5066e-03,0.0114062,-3.03469
-1.5062e-03,0.0071875,-3.05375
-1.5059e-03,0.0126563,-3.03141
-1.5056e-03,0.0053125,-3.05359
-1.5053e-03,0.00640625,-3.06734
-1.5050e-03,-0.0028125,-3.05438
-1.5046e-03,0.0021875,-3.07031
-1.5043e-03,0.0123438,-3.07313
-1.5040e-03,0.009375,-3.07078
-1.5037e-03,-0.0009375,-3.09344
-1.5034e-03,-0.00984375,-3.10297
-1.5030e-03,-0.0040625,-3.08203
-1.5027e-03,-0.00734375,-3.11922
-1.5024e-03,-0.00875,-3.11703
-1.5021e-03,-0.01,-3.11313
-1.5018e-03,-0.0084375,-3.14094
-1.5014e-03,-0.0210938,-3.13984
-1.5011e-03,-0.0209375,-3.12406
-1.5008e-03,-0.0220312,-3.16141
-1.5005e-03,-0.03,-3.15484
-1.5002e-03,-0.0425,-3.14828
-1.4998e-03,-0.0385938,-3.17063
-1.4995e-03,-0.045625,-3.16188
-1.4992e-03,-0.0465625,-3.16609
-1.4989e-03,-0.0414062,-3.18469
-1.4986e-03,-0.0501562,-3.17844
-1.4982e-03,-0.0664062,-3.18203
-1.4979e-03,-0.0673438,-3.21781
-1.4976e-03,-0.0484375,-3.18766
-1.4973e-03,-0.0585938,-3.22047
-1.4970e-03,-0.0715625,-3.22078
-1.4966e-03,-0.0639062,-3.22016
-1.4963e-03,-0.0710937,-3.22078
-1.4960e-03,-0.064375,-3.24562
-1.4957e-03,-0.0795312,-3.22328
-1.4954e-03,-0.0654688,-3.255
-1.4950e-03,-0.08,-3.26688
-1.4947e-03,-0.0854687,-3.25391
-1.4944e-03,-0.0823438,-3.27906
-1.4941e-03,-0.0817188,-3.29109
-1.4938e-03,-0.0898438,-3.26484
-1.4934e-03,-0.083125,-3.29156
-1.4931e-03,-0.0992188,-3.28141
-1.4928e-03,-0.0915625,-3.28047
-1.4925e-03,-0.106406,-3.31953
-1.4922e-03,-0.105625,-3.30297
-1.4918e-03,-0.109219,-3.30812
-1.4915e-03,-0.1025,-3.32859
-1.4912e-03,-0.113125,-3.32125
-1.4909e-03,-0.128594,-3.32688
-1.4906e-03,-0.133281,-3.34156
-1.4902e-03,-0.120938,-3.34109
-1.4899e-03,-0.1275,-3.33688
-1.4896e-03,-0.128906,-3.35859
-1.4893e-03,-0.127031,-3.35391
-1.4890e-03,-0.135,-3.35891
-1.4886e-03,-0.133281,-3.38047
-1.4883e-03,-0.154688,-3.36281
-1.4880e-03,-0.153906,-3.38016
-1.4877e-03,-0.159531,-3.38641
-1.4874e-03,-0.160469,-3.38
-1.4870e-03,-0.1675,-3.38687
-1.4867e-03,-0.170781,-3.40625
-1.4864e-03,-0.165625,-3.39703
-1.4861e-03,-0.165781,-3.41828
-1.4858e-03,-0.164375,-3.41938
-1.4854e-03,-0.170156,-3.41438
-1.4851e-03,-0.164844,-3.44891
-1.4848e-03,-0.192031,-3.44453
-1.4845e-03,-0.175469,-3.43312
-1.4842e-03,-0.183438,-3.45156
-1.4838e-03,-0.192031,-3.45984
-1.4835e-03,-0.20375,-3.44109
-1.4832e-03,-0.193906,-3.47875
-1.4829e-03,-0.204531,-3.46781
-1.4826e-03,-0.195156,-3.46344
-1.4822e-03,-0.204219,-3.49047
-1.4819e-03,-0.216094,-3.48016
-1.4816e-03,-0.208906,-3.47469
-1.4813e-03,-0.210938,-3.50609
-1.4810e-03,-0.231875,-3.50125
-1.4806e-03,-0.227813,-3.50953
-1.4803e-03,-0.239531,-3.52328
-1.4800e-03,-0.236406,-3.51531
-1.4797e-03,-0.234375,-3.52094
-1.4794e-03,-0.241563,-3.54203
-1.4790e-03,-0.248906,-3.54109
-1.4787e-03,-0.250312,-3.54062
-1.4784e-03,-0.250937,-3.56266
-1.4781e-03,-0.254063,-3.54531
-1.4778e-03,-0.255469,-3.56844
-1.4774e-03,-0.257344,-3.57953
-1.4771e-03,-0.255,-3.56891
-1.4768e-03,-0.262813,-3.57969
-1.4765e-03,-0.265937,-3.58031
-1.4762e-03,-0.258594,-3.57875
-1.4758e-03,-0.255156,-3.60328
-1.4755e-03,-0.269531,-3.59734
-1.4752e-03,-0.279531,-3.59516
-1.4749e-03,-0.280156,-3.61172
-1.4746e-03,-0.286875,-3.61828
-1.4742e-03,-0.286406,-3.61781
-1.4739e-03,-0.29625,-3.64
-1.4736e-03,-0.288906,-3.63609
-1.4733e-03,-0.29,-3.63797
-1.4730e-03,-0.294219,-3.64406
-1.4726e-03,-0.3025,-3.64594
-1.4723e-03,-0.294531,-3.65063
-1.4720e-03,-0.313281,-3.67391
-1.4717e-03,-0.308594,-3.67188
-1.4714e-03,-0.32375,-3.66766
-1.4710e-03,-0.324688,-3.68562
-1.4707e-03,-0.32,-3.68453
-1.4704e-03,-0.327031,-3.68453
-1.4701e-03,-0.333125,-3.70266
-1.4698e-03,-0.340938,-3.69969
-1.4694e-03,-0.332813,-3.7025
-1.4691e-03,-0.332188,-3.72641
-1.4688e-03,-0.351562,-3.72078
-1.4685e-03,-0.336875,-3.725
-1.4682e-03,-0.35625,-3.74219
-1.4678e-03,-0.37,-3.73438
-1.4675e-03,-0.360938,-3.74781
-1.4672e-03,-0.36125,-3.75281
-1.4669e-03,-0.365469,-3.74922
-1.4666e-03,-0.360938,-3.7675
-1.4662e-03,-0.37125,-3.77469
-1.4659e-03,-0.364219,-3.76438
-1.4656e-03,-0.376094,-3.78375
-1.4653e-03,-0.367188,-3.78891
-1.4650e-03,-0.367969,-3.77344
-1.4646e-03,-0.382812,-3.80375
-1.4643e-03,-0.398125,-3.81172
-1.4640e-03,-0.389688,-3.79797
-1.4637e-03,-0.392969,-3.81656
-1.4634e-03,-0.399531,-3.81984
-1.4630e-03,-0.400625,-3.82297
-1.4627e-03,-0.4175,-3.8325
-1.4624e-03,-0.403438,-3.8325
-1.4621e-03,-0.42,-3.83984
-1.4618e-03,-0.422187,-3.84281
-1.4614e-03,-0.409219,-3.84
-1.4611e-03,-0.422031,-3.85172
-1.4608e-03,-0.43125,-3.85797
-1.4605e-03,-0.427187,-3.85359
-1.4602e-03,-0.4325,-3.86031
-1.4598e-03,-0.439219,-3.87578
-1.4595e-03,-0.443125,-3.86
-1.4592e-03,-0.450469,-3.87609
-1.4589e-03,-0.452344,-3.90391
-1.4586e-03,-0.456406,-3.89047
-1.4582e-03,-0.460313,-3.89953
-1.4579e-03,-0.465469,-3.91094
-1.4576e-03,-0.470313,-3.89547
-1.4573e-03,-0.469531,-3.91531
-1.4570e-03,-0.470625,-3.92906
-1.4566e-03,-0.479219,-3.91703
-1.4563e-03,-0.488906,-3.93156
-1.4560e-03,-0.482344,-3.93219
-1.4557e-03,-0.495938,-3.92078
-1.4554e-03,-0.493125,-3.955
-1.4550e-03,-0.486719,-3.94406
-1.4547e-03,-0.4875,-3.94859
-1.4544e-03,-0.495938,-3.96281
-1.4541e-03,-0.494688,-3.95656
-1.4538e-03,-0.518125,-3.95344
-1.4534e-03,-0.511406,-3.98781
-1.4531e-03,-0.512656,-3.96516
-1.4528e-03,-0.506406,-3.98063
-1.4525e-03,-0.524375,-3.99781
-1.4522e-03,-0.524375,-3.98375
-1.4518e-03,-0.523594,-3.98813
-1.4515e-03,-0.537344,-4.00297
-1.4512e-03,-0.531875,-3.99328
-1.4509e-03,-0.535938,-4.00094
-1.4506e-03,-0.536406,-4.02203
-1.4502e-03,-0.541094,-4.02031
-1.4499e-03,-0.552969,-4.02813
-1.4496e-03,-0.554375,-4.03172
-1.4493e-03,-0.551094,-4.0325
-1.4490e-03,-0.564688,-4.04938
-1.4486e-03,-0.563906,-4.04281
-1.4483e-03,-0.56875,-4.02922
-1.4480e-03,-0.563594,-4.04812
-1.4477e-03,-0.570156,-4.06406
-1.4474e-03,-0.572656,-4.04422
-1.4470e-03,-0.573594,-4.0525
-1.4467e-03,-0.593906,-4.0725
-1.4464e-03,-0.608125,-4.05953
-1.4461e-03,-0.600469,-4.08109
-1.4458e-03,-0.609063,-4.08609
-1.4454e-03,-0.595781,-4.065
-1.4451e-03,-0.619844,-4.09031
-1.4448e-03,-0.620469,-4.08437
-1.4445e-03,-0.638125,-4.08656
-1.4442e-03,-0.626406,-4.10219
-1.4438e-03,-0.630313,-4.10187
-1.4435e-03,-0.631406,-4.09187
-1.4432e-03,-0.640313,-4.11953
-1.4429e-03,-0.640938,-4.11062
-1.4426e-03,-0.642656,-4.11047
-1.4422e-03,-0.652656,-4.12953
-1.4419e-03,-0.644375,-4.11109
-1.4416e-03,-0.644687,-4.11609
-1.4413e-03,-0.650469,-4.13703
-1.4410e-03,-0.65875,-4.12266
-1.4406e-03,-0.6625,-4.13234
-1.4403e-03,-0.66375,-4.14297
-1.4400e-03,-0.685937,-4.12984
-1.4397e-03,-0.68625,-4.14016
-1.4394e-03,-0.688125,-4.14641
-1.4390e-03,-0.693594,-4.13875
-1.4387e-03,-0.702969,-4.15188
-1.4384e-03,-0.713906,-4.16703
-1.4381e-03,-0.717656,-4.14969
-1.4378e-03,-0.706406,-4.16656
-1.4374e-03,-0.724219,-4.16891
-1.4371e-03,-0.7125,-4.15609
-1.4368e-03,-0.729219,-4.17047
-1.4365e-03,-0.722812,-4.16672
-1.4362e-03,-0.735313,-4.15609
-1.4358e-03,-0.727031,-4.18734
-1.4355e-03,-0.748281,-4.18266
-1.4352e-03,-0.731719,-4.17219
-1.4349e-03,-0.753906,-4.18797
-1.4346e-03,-0.750156,-4.17719
-1.4342e-03,-0.761094,-4.1775
-1.4339e-03,-0.770469,-4.19172
-1.4336e-03,-0.780469,-4.18656
-1.4333e-03,-0.775938,-4.17891
-1.4330e-03,-0.786406,-4.20953
-1.4326e-03,-0.781563,-4.18469
-1.4323e-03,-0.80375,-4.195
-1.4320e-03,-0.7925,-4.20953
-1.4317e-03,-0.804375,-4.19734
-1.4314e-03,-0.806719,-4.19562
-1.4310e-03,-0.806563,-4.20672
-1.4307e-03,-0.824063,-4.18922
-1.4304e-03,-0.825313,-4.20469
-1.4301e-03,-0.828438,-4.20812
-1.4298e-03,-0.842344,-4.19203
-1.4294e-03,-0.853125,-4.21797
-1.4291e-03,-0.850938,-4.20906
-1.4288e-03,-0.854531,-4.18797
-1.4285e-03,-0.862031,-4.2
-1.4282e-03,-0.870156,-4.20719
-1.4278e-03,-0.881719,-4.18344
-1.4275e-03,-0.887344,-4.21391
-1.4272e-03,-0.887969,-4.20328
-1.4269e-03,-0.894687,-4.18203
-1.4266e-03,-0.894219,-4.19109
-1.4262e-03,-0.904531,-4.20031
-1.4259e-03,-0.89875,-4.17969
-1.4256e-03,-0.909844,-4.20375
-1.4253e-03,-0.918281,-4.18781
-1.4250e-03,-0.929688,-4.18125
-1.4246e-03,-0.945156,-4.19625
-1.4243e-03,-0.949844,-4.185
-1.4240e-03,-0.965156,-4.175
-1.4237e-03,-0.96375,-4.18641
-1.4234e-03,-0.970938,-4.17016
-1.4230e-03,-0.974688,-4.1675
-1.4227e-03,-0.980313,-4.17516
-1.4224e-03,-0.9825,-4.14922
-1.4221e-03,-1.00562,-4.15578
-1.4218e-03,-1.01453,-4.16891
-1.4214e-03,-1.01438,-4.14859
-1.4211e-03,-1.03,-4.15844
-1.4208e-03,-1.03656,-4.15891
-1.4205e-03,-1.04828,-4.13734
-1.4202e-03,-1.0475,-4.13781
-1.4198e-03,-1.05719,-4.14578
-1.4195e-03,-1.06313,-4.12188
-1.4192e-03,-1.08109,-4.12391
-1.4189e-03,-1.08344,-4.12359
-1.4186e-03,-1.08609,-4.09766
-1.4182e-03,-1.10406,-4.11375
-1.4179e-03,-1.11,-4.10047
-1.4176e-03,-1.12563,-4.09391
-1.4173e-03,-1.12516,-4.10469
-1.4170e-03,-1.14734,-4.07953
-1.4166e-03,-1.16359,-4.07141
-1.4163e-03,-1.16594,-4.07328
-1.4160e-03,-1.17516,-4.05938
-1.4157e-03,-1.17266,-4.04391
-1.4154e-03,-1.19281,-4.05156
-1.4150e-03,-1.20141,-4.04359
-1.4147e-03,-1.20219,-4.01562
-1.4144e-03,-1.21828,-4.03531
-1.4141e-03,-1.23469,-4.00094
-1.4138e-03,-1.24281,-3.99406
-1.4134e-03,-1.25125,-3.99219
-1.4131e-03,-1.26281,-3.96281
-1.4128e-03,-1.27156,-3.95719
-1.4125e-03,-1.29203,-3.96531
-1.4122e-03,-1.29641,-3.94266
-1.4118e-03,-1.31328,-3.9325
-1.4115e-03,-1.31609,-3.92156
-1.4112e-03,-1.33766,-3.89281
-1.4109e-03,-1.34609,-3.88625
-1.4106e-03,-1.36281,-3.87688
-1.4102e-03,-1.37688,-3.84641
-1.4099e-03,-1.38641,-3.86344
-1.4096e-03,-1.39672,-3.83484
-1.4093e-03,-1.41969,-3.80406
-1.4090e-03,-1.42125,-3.81375
-1.4086e-03,-1.43844,-3.79125
-1.4083e-03,-1.44172,-3.76063
-1.4080e-03,-1.46031,-3.74891
-1.4077e-03,-1.46891,-3.7225
-1.4074e-03,-1.48609,-3.70219
-1.4070e-03,-1.51953,-3.70375
-1.4067e-03,-1.53578,-3.675
-1.4064e-03,-1.54578,-3.64844
-1.4061e-03,-1.55188,-3.64062
-1.4058e-03,-1.58031,-3.61094
-1.4054e-03,-1.58719,-3.57219
-1.4051e-03,-1.60953,-3.58
-1.4048e-03,-1.62625,-3.54969
-1.4045e-03,-1.64281,-3.51359
-1.4042e-03,-1.66375,-3.51078
-1.4038e-03,-1.67547,-3.46531
-1.4035e-03,-1.69984,-3.45375
-1.4032e-03,-1.71375,-3.42359
-1.4029e-03,-1.73422,-3.38875
-1.4026e-03,-1.74953,-3.36063
-1.4022e-03,-1.77219,-3.35141
-1.4019e-03,-1.79375,-3.31922
-1.4016e-03,-1.80859,-3.29156
-1.4013e-03,-1.83563,-3.26562
-1.4010e-03,-1.84813,-3.22
-1.4006e-03,-1.86578,-3.19531
-1.4003e-03,-1.88797,-3.1675
-1.4000e-03,-1.915,-3.11781
-1.3997e-03,-1.92984,-3.09047
-1.3994e-03,-1.95484,-3.06469
-1.3990e-03,-1.98125,-3.02
-1.3987e-03,-1.99453,-2.99281
-1.3984e-03,-2.01469,-2.96359
-1.3981e-03,-2.04156,-2.90531
-1.3978e-03,-2.0775,-2.88047
-1.3974e-03,-2.08953,-2.83828
-1.3971e-03,-2.12078,-2.79438
-1.3968e-03,-2.13859,-2.77578
-1.3965e-03,-2.16109,-2.73141
-1.3962e-03,-2.18297,-2.68188
-1.3958e-03,-2.22828,-2.65109
-1.3955e-03,-2.23844,-2.60562
-1.3952e-03,-2.26297,-2.54969
-1.3949e-03,-2.28,-2.52922
-1.3946e-03,-2.32641,-2.47219
-1.3942e-03,-2.35094,-2.43047
-1.3939e-03,-2.38625,-2.40344
-1.3936e-03,-2.39656,-2.33797
-1.3933e-03,-2.41578,-2.28984
-1.3930e-03,-2.45266,-2.25359
-1.3926e-03,-2.47828,-2.19922
-1.3923e-03,-2.51016,-2.16016
-1.3920e-03,-2.55766,-2.12938
-1.3917e-03,-2.56734,-2.06562
-1.3914e-03,-2.59281,-2.03125
-1.3910e-03,-2.61547,-1.98922
-1.3907e-03,-2.65766,-1.92844
-1.3904e-03,-2.67656,-1.88469
-1.3901e-03,-2.71016,-1.84563
-1.3898e-03,-2.73,-1.78266
-1.3894e-03,-2.75453,-1.75375
-1.3891e-03,-2.78859,-1.71266
-1.3888e-03,-2.82203,-1.65266
-1.3885e-03,-2.86187,-1.61875
-1.3882e-03,-2.87547,-1.57172
-1.3878e-03,-2.90531,-1.51172
-1.3875e-03,-2.92813,-1.50734
-1.3872e-03,-2.95359,-1.44188
-1.3869e-03,-2.98484,-1.40016
-1.3866e-03,-3.00453,-1.37656
-1.3862e-03,-3.04375,-1.32313
-1.3859e-03,-3.06625,-1.265
-1.3856e-03,-3.085,-1.24641
-1.3853e-03,-3.1175,-1.19766
-1.3850e-03,-3.13813,-1.16266
-1.3846e-03,-3.16453,-1.13125
-1.3843e-03,-3.18203,-1.08578
-1.3840e-03,-3.21859,-1.05297
-1.3837e-03,-3.23734,-1.02516
-1.3834e-03,-3.26812,-0.970313
-1.3830e-03,-3.28266,-0.959375
-1.3827e-03,-3.32703,-0.915
-1.3824e-03,-3.33406,-0.887344
-1.3821e-03,-3.35328,-0.854688
-1.3818e-03,-3.38203,-0.841562
-1.3814e-03,-3.40187,-0.790156
-1.3811e-03,-3.41172,-0.759219
-1.3808e-03,-3.43188,-0.756875
-1.3805e-03,-3.45047,-0.712969
-1.3802e-03,-3.485,-0.685469
-1.3798e-03,-3.49969,-0.67875
-1.3795e-03,-3.51047,-0.634375
-1.3792e-03,-3.53187,-0.641094
-1.3789e-03,-3.54641,-0.605938
-1.3786e-03,-3.55844,-0.562188
-1.3782e-03,-3.58234,-0.576406
-1.3779e-03,-3.59641,-0.54
-1.3776e-03,-3.62266,-0.510156
-1.3773e-03,-3.62109,-0.502031
-1.3770e-03,-3.62656,-0.490312
-1.3766e-03,-3.65781,-0.461094
-1.3763e-03,-3.6625,-0.456094
-1.3760e-03,-3.67891,-0.434375
-1.3757e-03,-3.69969,-0.413906
-1.3754e-03,-3.70141,-0.413438
-1.3750e-03,-3.71594,-0.388594
-1.3747e-03,-3.7325,-0.375
-1.3744e-03,-3.74234,-0.373594
-1.3741e-03,-3.76047,-0.356719
-1.3738e-03,-3.76734,-0.334531
-1.3734e-03,-3.77891,-0.331719
-1.3731e-03,-3.7925,-0.315781
-1.3728e-03,-3.80656,-0.305312
-1.3725e-03,-3.8175,-0.308594
-1.3722e-03,-3.82391,-0.288594
-1.3718e-03,-3.83844,-0.285938
-1.3715e-03,-3.85219,-0.293438
-1.3712e-03,-3.85641,-0.258281
-1.3709e-03,-3.85859,-0.272656
-1.3706e-03,-3.86578,-0.254219
-1.3702e-03,-3.89578,-0.250781
-1.3699e-03,-3.89516,-0.245625
-1.3696e-03,-3.89609,-0.247188
-1.3693e-03,-3.89828,-0.222969
-1.3690e-03,-3.92906,-0.231406
-1.3686e-03,-3.93516,-0.222656
-1.3683e-03,-3.92953,-0.209844
-1.3680e-03,-3.93891,-0.209375
-1.3677e-03,-3.94656,-0.185
-1.3674e-03,-3.97313,-0.200469
-1.3670e-03,-3.99453,-0.200156
-1.3667e-03,-3.98141,-0.185938
-1.3664e-03,-3.98578,-0.179219
-1.3661e-03,-4.00703,-0.187812
-1.3658e-03,-4.0125,-0.184375
-1.3654e-03,-4.01234,-0.167031
-1.3651e-03,-4.01625,-0.185469
-1.3648e-03,-4.01641,-0.172969
-1.3645e-03,-4.03484,-0.165938
-1.3642e-03,-4.05391,-0.161406
-1.3638e-03,-4.04953,-0.157656
-1.3635e-03,-4.05266,-0.157031
-1.3632e-03,-4.06906,-0.155
-1.3629e-03,-4.06438,-0.153281
-1.3626e-03,-4.07422,-0.149375
-1.3622e-03,-4.08656,-0.146094
-1.3619e-03,-4.08891,-0.132969
-1.3616e-03,-4.09687,-0.148594
-1.3613e-03,-4.09687,-0.156406
-1.3610e-03,-4.11781,-0.128906
-1.3606e-03,-4.13141,-0.134219
-1.3603e-03,-4.11891,-0.145937
-1.3600e-03,-4.13641,-0.140781
-1.3597e-03,-4.15062,-0.1375
-1.3594e-03,-4.15813,-0.134375
-1.3590e-03,-4.16922,-0.122656
-1.3587e-03,-4.16688,-0.136094
-1.3584e-03,-4.17516,-0.135313
-1.3581e-03,-4.17812,-0.127031
-1.3578e-03,-4.17781,-0.136094
-1.3574e-03,-4.18313,-0.125938
-1.3571e-03,-4.19219,-0.116094
-1.3568e-03,-4.20141,-0.129375
-1.3565e-03,-4.21156,-0.122344
-1.3562e-03,-4.21266,-0.103906
-1.3558e-03,-4.21609,-0.123438
-1.3555e-03,-4.2175,-0.112031
-1.3552e-03,-4.245,-0.10875
-1.3549e-03,-4.24437,-0.128125
-1.3546e-03,-4.24625,-0.120313
-1.3542e-03,-4.24844,-0.109063
-1.3539e-03,-4.26672,-0.111094
-1.3536e-03,-4.25687,-0.102969
-1.3533e-03,-4.26875,-0.0967188
-1.3530e-03,-4.28734,-0.112969
-1.3526e-03,-4.29047,-0.111406
-1.3523e-03,-4.29844,-0.0959375
-1.3520e-03,-4.29453,-0.109688
-1.3517e-03,-4.31203,-0.0940625
-1.3514e-03,-4.29688,-0.108438
-1.3510e-03,-4.31266,-0.100781
-1.3507e-03,-4.31766,-0.0946875
-1.3504e-03,-4.33078,-0.106875
-1.3501e-03,-4.33297,-0.104063
-1.3498e-03,-4.33453,-0.100156
-1.3494e-03,-4.34484,-0.113125
-1.3491e-03,-4.36328,-0.103906
-1.3488e-03,-4.36937,-0.107031
-1.3485e-03,-4.3675,-0.112031
-1.3482e-03,-4.37359,-0.101094
-1.3478e-03,-4.37594,-0.0903125
-1.3475e-03,-4.37969,-0.113906
-1.3472e-03,-4.39156,-0.102969
-1.3469e-03,-4.40578,-0.09875
-1.3466e-03,-4.40937,-0.128594
-1.3462e-03,-4.42891,-0.108438
-1.3459e-03,-4.41609,-0.104531
-1.3456e-03,-4.42609,-0.104219
-1.3453e-03,-4.43016,-0.0975
-1.3450e-03,-4.43938,-0.08625
-1.3446e-03,-4.44016,-0.102656
-1.3443e-03,-4.44906,-0.0898438
-1.3440e-03,-4.44969,-0.0932812
-1.3437e-03,-4.45688,-0.102344
-1.3434e-03,-4.47281,-0.089375
-1.3430e-03,-4.47469,-0.09125
-1.3427e-03,-4.48375,-0.0984375
-1.3424e-03,-4.49313,-0.0979688
-1.3421e-03,-4.49609,-0.0921875
-1.3418e-03,-4.49719,-0.107969
-1.3414e-03,-4.51281,-0.0854687
-1.3411e-03,-4.50266,-0.107969
-1.3408e-03,-4.51578,-0.09375
-1.3405e-03,-4.52344,-0.0882813
-1.3402e-03,-4.53469,-0.08375
-1.3398e-03,-4.53547,-0.0848437
-1.3395e-03,-4.53641,-0.0884375
-1.3392e-03,-4.54891,-0.0842187
-1.3389e-03,-4.56922,-0.0942188
-1.3386e-03,-4.56953,-0.078125
-1.3382e-03,-4.57234,-0.0929688
-1.3379e-03,-4.57875,-0.07625
-1.3376e-03,-4.57609,-0.08
-1.3373e-03,-4.59953,-0.0895313
-1.3370e-03,-4.59203,-0.0779688
-1.3366e-03,-4.60422,-0.081875
-1.3363e-03,-4.61047,-0.0760938
-1.3360e-03,-4.61609,-0.0751563
-1.3357e-03,-4.61297,-0.0785938
-1.3354e-03,-4.6225,-0.0640625
-1.3350e-03,-4.63719,-0.0595313
-1.3347e-03,-4.64453,-0.053125
-1.3344e-03,-4.64047,-0.0321875
-1.3341e-03,-4.64047,-0.0207813
-1.3338e-03,-4.64328,-0.0084375
-1.3334e-03,-4.65016,0.0115625
-1.3331e-03,-4.64,0.0053125
-1.3328e-03,-4.65078,0.0198438
-1.3325e-03,-4.63953,0.016875
-1.3322e-03,-4.64031,0.0442188
-1.3318e-03,-4.63781,0.0573437
-1.3315e-03,-4.63922,0.0446875
-1.3312e-03,-4.63391,0.0426562
-1.3309e-03,-4.62609,0.0632812
-1.3306e-03,-4.62938,0.055
-1.3302e-03,-4.62938,0.065625
-1.3299e-03,-4.62609,0.0828125
-1.3296e-03,-4.61734,0.0679688
-1.3293e-03,-4.61031,0.0625
-1.3290e-03,-4.60516,0.0785938
-1.3286e-03,-4.60859,0.0790625
-1.3283e-03,-4.6,0.0885937
-1.3280e-03,-4.59094,0.0998438
-1.3277e-03,-4.59156,0.0954688
-1.3274e-03,-4.58734,0.0960938
-1.3270e-03,-4.59672,0.103281
-1.3267e-03,-4.56609,0.0903125
-1.3264e-03,-4.58563,0.107188
-1.3261e-03,-4.55953,0.107656
-1.3258e-03,-4.55859,0.114687
-1.3254e-03,-4.5575,0.10375
-1.3251e-03,-4.54844,0.104219
-1.3248e-03,-4.54891,0.1075
-1.3245e-03,-4.54438,0.124844
-1.3242e-03,-4.53766,0.101719
-1.3238e-03,-4.52688,0.0984375
-1.3235e-03,-4.52516,0.117656
-1.3232e-03,-4.52016,0.104844
-1.3229e-03,-4.51031,0.103438
-1.3226e-03,-4.50875,0.110938
-1.3222e-03,-4.49734,0.123125
-1.3219e-03,-4.48844,0.106563
-1.3216e-03,-4.50266,0.112812
-1.3213e-03,-4.48891,0.113906
-1.3210e-03,-4.48078,0.105938
-1.3206e-03,-4.46984,0.119063
-1.3203e-03,-4.46734,0.109219
-1.3200e-03,-4.47047,0.119063
-1.3197e-03,-4.45281,0.126406
-1.3194e-03,-4.44484,0.106406
-1.3190e-03,-4.43953,0.109063
-1.3187e-03,-4.4475,0.12375
-1.3184e-03,-4.43594,0.1125
-1.3181e-03,-4.42797,0.1075
-1.3178e-03,-4.42453,0.125781
-1.3174e-03,-4.42172,0.11625
-1.3171e-03,-4.40672,0.111875
-1.3168e-03,-4.40234,0.128125
-1.3165e-03,-4.40906,0.107031
-1.3162e-03,-4.39875,0.127344
-1.3158e-03,-4.39547,0.130781
-1.3155e-03,-4.38453,0.116094
-1.3152e-03,-4.38312,0.122813
-1.3149e-03,-4.36344,0.120469
-1.3146e-03,-4.355,0.109219
-1.3142e-03,-4.35391,0.132969
-1.3139e-03,-4.34875,0.123594
-1.3136e-03,-4.35031,0.110938
-1.3133e-03,-4.33875,0.1425
-1.3130e-03,-4.33688,0.115156
-1.3126e-03,-4.32844,0.120156
-1.3123e-03,-4.31906,0.132031
-1.3120e-03,-4.31578,0.125312
-1.3117e-03,-4.31062,0.119531
-1.3114e-03,-4.31047,0.139531
-1.3110e-03,-4.30656,0.128125
-1.3107e-03,-4.30641,0.122188
-1.3104e-03,-4.28094,0.135625
-1.3101e-03,-4.30625,0.129844
-1.3098e-03,-4.28234,0.120938
-1.3094e-03,-4.27156,0.149375
-1.3091e-03,-4.28375,0.129531
-1.3088e-03,-4.27109,0.12875
-1.3085e-03,-4.24766,0.136563
-1.3082e-03,-4.255,0.128438
-1.3078e-03,-4.24563,0.134063
-1.3075e-03,-4.23375,0.137813
-1.3072e-03,-4.23188,0.120781
-1.3069e-03,-4.22984,0.144531
-1.3066e-03,-4.21641,0.146563
